study_id,dataset_title,doi,url,total_downloads,total_views,publications,data_downloads,documentation_downloads,unique_users,num_institutions,status,error_message,timestamp
222263,"Ophthalmologists by Census Tract and ZCTA, United States, 1990-2021",10.3886/E222263,https://www.icpsr.umich.edu/sites/icpsr/view/studies/222263,14,199.0,,,,,,success,,2026-05-01 16:44:30
222901,"Hospitals by Census Tract and ZCTA, 2023",10.3886/E222901,https://www.icpsr.umich.edu/sites/icpsr/view/studies/222901,41,327.0,,,,,,success,,2026-05-01 16:44:31
230941,"PRISM Climate of Census Tracts, United States, 1981-2024",10.3886/E230941,https://www.icpsr.umich.edu/sites/icpsr/view/studies/230941,138,1214.0,,,,,,success,,2026-05-01 16:44:32
237305,"National Neighborhood Data Archive: Air Conditioning Probability by Census Tract, United States, 2016",10.3886/E237305,https://www.icpsr.umich.edu/sites/icpsr/view/studies/237305,30,264.0,,,,,,success,,2026-05-01 16:44:33
301419,"Essential Businesses in Census Tracts or ZIP Code Tabulation Areas, United States, 2020",10.3886/E301419,https://www.icpsr.umich.edu/sites/icpsr/view/studies/301419,0,0.0,,,,,,success,,2026-05-01 16:44:34
302178,"Essential Workers by Census Tract and ZIP Code Tabulation Area, United States, 2018-2022",10.3886/E302178,https://www.icpsr.umich.edu/sites/icpsr/view/studies/302178,0,0.0,,,,,,success,,2026-05-01 16:44:36
302343,"Training and Vocation Schools by Census Tract and ZCTA, United States, 1990-2022",10.3886/ICPSR302343,https://www.icpsr.umich.edu/sites/icpsr/view/studies/302343,0,0.0,,,,,,success,,2026-05-01 16:44:37
302937,"Broadband Availability by Census Tract and ZIP Code Tabulation Area (ZCTA), United States, 2025. ",10.3886/ICPSR302937,https://www.icpsr.umich.edu/sites/icpsr/view/studies/302937,0,0.0,,,,,,success,,2026-05-01 16:44:38
110641,"Street Connectivity by Census Tract, United States, 2010",10.3886/E110641,https://www.openicpsr.org/openicpsr/project/110641/version/V1/view,95,989.0,,,,,,success,,2026-05-01 16:44:39
111107,"Neighborhood Socioeconomic and Demographic Characteristics of Census Tracts, United States, 2000-2010",10.3886/E111107,https://www.openicpsr.org/openicpsr/project/111107/version/V1/view,324,3930.0,,,,,,success,,2026-05-01 16:44:40
111109,"Public Transit Stops by Census Tract, United States, 2016-2018",10.3886/E111109,https://www.openicpsr.org/openicpsr/project/111109/version/V1/view,221,2408.0,,,,,,success,,2026-05-01 16:44:41
115006,"Crimes by County, United States, 2002-2014",10.3886/E115006,https://www.openicpsr.org/openicpsr/project/115006/version/V1/view,289,3047.0,,,,,,success,,2026-05-01 16:44:43
115323,"Fast-Food Restaurants by Census Tract, United States, 2006-2015",10.3886/E115323,https://www.openicpsr.org/openicpsr/project/115323/version/V1/view,9,2357.0,,,,,,success,,2026-05-01 16:44:44
115404,"Eating and Drinking Places by Census Tract, United States, 2003-2017",10.3886/E115404,https://www.openicpsr.org/openicpsr/project/115404/version/V1/view,340,2535.0,,,,,,success,,2026-05-01 16:44:45
115407,"Religious Organizations by Census Tract, United States, 2006-2015",10.3886/E115407,https://www.openicpsr.org/openicpsr/project/115407/version/V1/view,4,363.0,,,,,,success,,2026-05-01 16:44:47
115408,"Civic and Social Organizations by Census Tract, United States, 2006-2015",10.3886/E115408,https://www.openicpsr.org/openicpsr/project/115408/version/V1/view,9,543.0,,,,,,success,,2026-05-01 16:44:48
115543," Arts, Entertainment, and Recreation Organizations by Census Tract, United States, 2003-2017",10.3886/E115543,https://www.openicpsr.org/openicpsr/project/115543/version/V1/view,300,2327.0,,,,,,success,,2026-05-01 16:44:49
115967," Religious, Civic, and Social Organizations by Census Tract, United States, 2003-2017",10.3886/E115967,https://www.openicpsr.org/openicpsr/project/115967/version/V1/view,267,2164.0,,,,,,success,,2026-05-01 16:44:51
115972," Retail Establishments by Census Tract, United States, 2003-2017",10.3886/E115972,https://www.openicpsr.org/openicpsr/project/115972/version/V1/view,205,1893.0,,,,,,success,,2026-05-01 16:44:52
115973," Law Enforcement Organizations by Census Tract, United States, 2003-2017",10.3886/E115973,https://www.openicpsr.org/openicpsr/project/115973/version/V1/view,143,1475.0,,,,,,success,,2026-05-01 16:44:53
115981," Personal Care Services and Laundromats by Census Tract, United States, 2003-2017",10.3886/E115981,https://www.openicpsr.org/openicpsr/project/115981/version/V1/view,137,1090.0,,,,,,success,,2026-05-01 16:44:55
117163,"Social Services by Census Tract, United States, 2003-2017",10.3886/E117163,https://www.openicpsr.org/openicpsr/project/117163/version/V1/view,316,2276.0,,,,,,success,,2026-05-01 16:44:56
117866,"Broadband Internet Availability, Speed, and Adoption by Census Tract, United States, 2014-2020",10.3886/E117866,https://www.openicpsr.org/openicpsr/project/117866/version/V1/view,228,2403.0,,,,,,success,,2026-05-01 16:44:57
117921,"Parks by Census Tract, United States, 2018",10.3886/E117921,https://www.openicpsr.org/openicpsr/project/117921/version/V1/view,403,3688.0,,,,,,success,,2026-05-01 16:44:59
119451," Socioeconomic Status and Demographic Characteristics of Census Tracts, United States, 2008-2017",10.3886/E119451,https://www.openicpsr.org/openicpsr/project/119451/version/V1/view,529,4578.0,,,,,,success,,2026-05-01 16:45:00
119803,"Parks by ZIP Code Tabulation Area, United States, 2018",10.3886/E119803,https://www.openicpsr.org/openicpsr/project/119803/version/V1/view,163,2077.0,,,,,,success,,2026-05-01 16:45:01
120462,"Socioeconomic Status and Demographic Characteristics of ZIP Code Tabulation Areas, United States, 2008-2017",10.3886/E120462,https://www.openicpsr.org/openicpsr/project/120462/version/V1/view,533,17219.0,,,,,,success,,2026-05-01 16:45:03
120463,"Health Care Services by ZIP Code Tabulation Area, United States, 2003-2017",10.3886/E120463,https://www.openicpsr.org/openicpsr/project/120463/version/V1/view,201,1923.0,,,,,,success,,2026-05-01 16:45:04
120907,"Health Care Services by Census Tract, United States, 2003-2017",10.3886/E120907,https://www.openicpsr.org/openicpsr/project/120907/version/V1/view,484,3988.0,,,,,,success,,2026-05-01 16:45:05
121741,"Eating and Drinking Places by ZIP Code Tabulation Area, United States, 2003-2017",10.3886/E121741,https://www.openicpsr.org/openicpsr/project/121741/version/V1/view,88,990.0,,,,,,success,,2026-05-01 16:45:07
123001,"Grocery Stores by Census Tract, United States, 2003-2017",10.3886/E123001,https://www.openicpsr.org/openicpsr/project/123001/version/V1/view,371,2511.0,,,,,,success,,2026-05-01 16:45:08
123042,"Grocery Stores by ZIP Code Tabulation Area, United States, 2003-2017",10.3886/E123042,https://www.openicpsr.org/openicpsr/project/123042/version/V1/view,134,2020.0,,,,,,success,,2026-05-01 16:45:09
123541,"Liquor, Tobacco, and Convenience Stores by Census Tract, United States, 2003-2017",10.3886/E123541,https://www.openicpsr.org/openicpsr/project/123541/version/V1/view,188,1375.0,,,,,,success,,2026-05-01 16:45:11
123542,"Liquor, Tobacco, and Convenience Stores by ZIP Code Tabulation Area, United States, 2003-2017",10.3886/E123542,https://www.openicpsr.org/openicpsr/project/123542/version/V1/view,51,554.0,,,,,,success,,2026-05-01 16:45:12
123801,"Dollar Stores by ZIP Code Tabulation Area, United States, 2003-2017",10.3886/E123801,https://www.openicpsr.org/openicpsr/project/123801/version/V1/view,48,650.0,,,,,,success,,2026-05-01 16:45:14
123802,"Dollar Stores by Census Tract, United States, 2003-2017",10.3886/E123802,https://www.openicpsr.org/openicpsr/project/123802/version/V1/view,126,944.0,,,,,,success,,2026-05-01 16:45:15
124721,"Religious, Civic, and Social Organizations by ZIP Code Tabulation Area, United States, 2003-2017",10.3886/E124721,https://www.openicpsr.org/openicpsr/project/124721/version/V1/view,115,1666.0,,,,,,success,,2026-05-01 16:45:17
124801,"Law Enforcement Organizations by ZIP Code Tabulation Area, United States, 2003-2017",10.3886/E124801,https://www.openicpsr.org/openicpsr/project/124801/version/V1/view,41,448.0,,,,,,success,,2026-05-01 16:45:18
125223,"Arts, Entertainment, and Recreation Organizations by ZIP Code Tabulation Area, United States, 2003-2017",10.3886/E125223,https://www.openicpsr.org/openicpsr/project/125223/version/V1/view,104,779.0,,,,,,success,,2026-05-01 16:45:19
125781,"Voter Registration, Turnout, and Partisanship by County, United States, 2004-2018",10.3886/E125781,https://www.openicpsr.org/openicpsr/project/125781/version/V1/view,303,4381.0,,,,,,success,,2026-05-01 16:45:21
126082,"Social Services by ZIP Code Tabulation Area, United States, 2003-2017",10.3886/E126082,https://www.openicpsr.org/openicpsr/project/126082/version/V1/view,85,735.0,,,,,,success,,2026-05-01 16:45:23
127042,"Retail Establishments by ZIP Code Tabulation Area, United States, 2003-2017",10.3886/E127042,https://www.openicpsr.org/openicpsr/project/127042/version/V1/view,68,973.0,,,,,,success,,2026-05-01 16:45:24
127262,"Personal Care Services and Laundromats by ZIP Code Tabulation Area, United States, 2003-2017",10.3886/E127262,https://www.openicpsr.org/openicpsr/project/127262/version/V1/view,34,409.0,,,,,,success,,2026-05-01 16:45:25
128281," Post Offices and Banks by Census Tract, United States, 2003-2017",10.3886/E128281,https://www.openicpsr.org/openicpsr/project/128281/version/V1/view,115,877.0,,,,,,success,,2026-05-01 16:45:27
